fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.17209696099997587,-0.08176990080831344,0.2132802017909171,2.8213491694600115,-0.035355000359077036,0.5699315768602506,0.744565034621429,2.3315120146481823,-1.2469212810674295,-0.3491842573077396,-1.3931524599299125,0
-0.6575011275547077,0.2158956318257421,0.048001121279579305,-0.944765273129346,0.14774707921666608,-1.2530186615443908,-0.14968462420742998,-0.009154171642028967,0.7400286396601014,0.0013418465593114488,-0.8242756777407458,0
1.475751100157335,0.017451943403038586,0.5438383628135937,0.10028218999754376,0.19352259911060185,-0.31214111914199527,-0.9733356257603264,0.35866480048929206,0.47510198356309685,-0.4368157832745025,-0.3366670072928885,0
0.40912498630131416,-0.4786572776537213,-0.11727795923175896,0.4157682166018878,0.5597267582620877,0.6875412696605501,1.121091206759896,0.5258552423671855,0.011480335393340427,-0.7873418871415536,-0.49920323077550716,0
0.40912498630131416,-0.4786572776537213,-0.11727795923175896,0.4157682166018878,0.5597267582620877,0.6875412696605501,1.121091206759896,0.5258552423671855,0.011480335393340427,-0.7873418871415536,-0.49920323077550716,0
1.475751100157335,0.017451943403038586,0.5438383628135937,0.10028218999754376,0.19352259911060185,-0.31214111914199527,-0.9733356257603264,0.35866480048929206,0.47510198356309685,-0.4368157832745025,-0.3366670072928885,0
-0.7760151402053762,0.41433932024844616,-1.4395106033224638,0.12000006666031521,-0.035355000359077036,-0.31214111914199527,-0.05555308117281324,0.2917886237381495,-0.05475132863090923,-0.17392120537421432,-0.7430075659994365,0
0.17209696099997587,-0.08176990080831344,0.2132802017909171,2.8213491694600115,-0.035355000359077036,0.5699315768602506,0.744565034621429,2.3315120146481823,-1.2469212810674295,-0.3491842573077396,-1.3931524599299125,0
-0.6575011275547077,0.2158956318257421,0.048001121279579305,-0.944765273129346,0.14774707921666608,-1.2530186615443908,-0.14968462420742998,-0.009154171642028967,0.7400286396601014,0.0013418465593114488,-0.8242756777407458,0
1.475751100157335,-0.5778791218650733,0.7917569835806005,-0.9644831497921176,-0.08113052025301282,-0.4297508119422947,-0.22028328148339252,-0.07603034839317149,0.21017532746609527,-0.3491842573077396,0.3947459983788982,0
1.475751100157335,-0.08176990080831344,0.6264779030692623,-0.9743420881235033,-0.5846612390863057,-1.42943320074484,-1.7734537415545686,-1.0791729996604207,-1.3131529450916792,0.6147625283266517,1.2074271157919942,0
2.06832116341068,-0.4786572776537213,0.5438383628135937,-0.4321004798972869,-0.4931101992984342,-1.0766041223439415,-0.6909409966564761,0.224912446987007,-0.3196779847279137,0.351867950426363,-0.6617394542581272,0
1.2387230748559976,-0.9747664987104812,0.2959197420465862,-1.023636779780432,-0.26423259982875563,-1.1354089687440914,-1.4910591124507184,-0.6779159391535284,-0.05475132863090923,1.228183210093991,0.23220977489627956,0
-0.30195908960270074,-1.1732101871331848,0.5438383628135937,-0.9644831497921176,-0.08113052025301282,0.7463461160606998,0.10917711913776604,-0.9454206461581357,2.3295885762421285,0.2642364244596001,1.5324995627572329,0
1.7127791254586744,1.4065577623619654,2.3619082484383127,2.535439957849825,-0.26423259982875563,0.3347121912596517,0.7916308061387374,2.064007307643612,-1.3793846091159316,1.5787093139610424,-0.6617394542581272,0
-0.30195908960270074,-1.0739883429218329,0.37855928230225533,-0.9644831497921176,-0.6304367589802415,-0.4297508119422947,-0.6203423393805136,-0.8785444694069932,0.40887031953884717,0.5271310023598887,0.7198184453441369,0
-0.6575011275547077,2.001888827630077,-2.4311850863904927,-1.0433546564432035,0.01042051953485874,-0.31214111914199527,-0.926269854243018,-0.4104112321489212,0.34263865551459755,-1.1378679910086051,-0.7430075659994365,0
-0.7760151402053762,3.7878820234344124,1.2049546848589456,-1.023636779780432,-0.7677633186620487,-0.370945965542145,-1.4910591124507184,-1.6141824136696352,0.9387236317328562,-0.8749734131083164,1.8575720097224715,1
0.6461530116026525,0.6127830086711502,0.7091174433249314,-1.0433546564432035,-0.5846612390863057,-1.0766041223439415,0.7680979203800832,-0.7782302042802423,-0.45214131277641595,0.351867950426363,0.6385503336028275,0
-0.4204731022533693,0.3151174760370941,-1.6047896838338018,0.21858944997417273,-0.08113052025301282,-0.07692173354139635,-0.12615173844877578,0.49241715399161423,0.21017532746609527,0.08897337252607433,-0.8242756777407458,0
-0.7760151402053762,3.7878820234344124,1.2049546848589456,-1.023636779780432,-0.7677633186620487,-0.370945965542145,-1.4910591124507184,-1.6141824136696352,0.9387236317328562,-0.8749734131083164,1.8575720097224715,1
-0.538987114904038,0.3151174760370941,0.37855928230225533,-0.6884328765133165,-0.3557836396166272,-0.9589944295436422,-0.8556711969670554,-0.9454206461581357,-0.12098299265516183,-1.225499516975368,0.3947459983788982,0
-0.06493106430136242,-0.18099174501966547,0.7091174433249314,-0.9250473964665745,0.14774707921666608,0.3347121912596517,-0.3850134817939718,-0.34353505539777873,1.8659669280723719,-0.08628967940745144,-0.011594560327649826,1
0.8831810369039897,3.8871038676457643,-1.6047896838338018,-0.9644831497921176,1.2921350765650592,-0.6061653511427438,0.6974992631041206,-0.10946843676874275,-0.9157629609461754,0.17660489849283723,-0.9868119012233645,0
-0.30195908960270074,-0.08176990080831344,0.6264779030692623,-1.0039189031176607,0.2850736388984731,-1.1354089687440914,0.08564423337911185,0.35866480048929206,1.5348086079511147,-0.17392120537421432,-0.41793511903419783,0
0.17209696099997587,-0.2802135892310175,-0.11727795923175896,0.5143575999157454,0.01042051953485874,1.2167848872618976,2.509531466520493,0.49241715399161423,0.40887031953884717,0.08897337252607433,-0.09286267206895914,0
0.05358294834930726,-0.3794354334423695,0.13064066153524798,-1.0630725331059752,0.2850736388984731,-0.01811688714124663,0.17977577641372858,-0.34353505539777873,1.7335036000238697,-0.4368157832745025,-0.41793511903419783,0
0.17209696099997587,0.017451943403038586,0.4611988225579245,0.4552039699274307,0.23929811900453732,-0.1945314263416958,0.062111347620457676,0.6930456842450418,1.2698819518541102,0.351867950426363,-0.011594560327649826,0
0.6461530116026525,-0.08176990080831344,1.2049546848589456,-1.0433546564432035,0.05619603942879452,-1.0766041223439415,-0.14968462420742998,-0.8785444694069932,0.011480335393340427,0.0013418465593114488,0.8823546688267555,0
0.40912498630131416,0.41433932024844616,0.2132802017909171,-0.8658937664782601,-0.5846612390863057,0.09949280565905282,-0.5732765678632052,-1.1460491764115632,-0.5846046408249183,1.929235417828093,1.4512314510159237,0
1.9498071507600114,-0.3794354334423695,0.4611988225579245,0.7904078731945464,-0.08113052025301282,-0.9001895831434925,0.08564423337911185,1.1277408331275054,0.07771199941759302,0.351867950426363,-0.41793511903419783,0
1.7127791254586744,-1.3716538755558887,0.048001121279579305,-1.0433546564432035,-0.17268156004088406,-1.664652586345439,-2.1499799136930355,-0.20978270189549367,1.8659669280723719,-0.7873418871415536,-0.2553988955515792,0
0.6461530116026525,-0.2802135892310175,0.2132802017909171,-0.8560348281468744,0.19352259911060185,-0.2533362727418455,-0.9027369684843638,-0.6779159391535284,0.011480335393340427,-0.4368157832745025,0.23220977489627956,0
-0.7760151402053762,-1.5700975639785928,0.048001121279579305,-0.9644831497921176,-0.035355000359077036,0.45232188405995116,-0.5026779105872428,-0.042592260017600234,1.5348086079511147,0.17660489849283723,-1.230616236447294,0
-1.2500711908080528,-0.08176990080831344,-1.1089524422997876,1.68757126135065,-0.08113052025301282,-0.782579890343193,0.9563610064493167,0.726483772620613,1.2036502878298607,-1.0502364650418423,-0.2553988955515792,0
0.5276389989519829,0.017451943403038586,0.7917569835806005,-0.9250473964665745,1.566788195928674,-0.8413847367433428,-0.3614805960353176,-1.1794872647871346,0.011480335393340427,-0.6120788352080283,1.8575720097224715,0
-0.4204731022533693,1.1088922297279098,-0.8610338215327804,-0.19548595994402881,0.23929811900453732,-0.6061653511427438,0.25037443368969114,-0.20978270189549367,0.34263865551459755,-1.225499516975368,-0.41793511903419783,0
0.17209696099997587,0.5135611644597982,-0.11727795923175896,-1.023636779780432,0.3308491587924089,0.15829765205920254,-0.008487309655504875,-1.1460491764115632,-0.3859096487521663,-1.8389201987427073,0.5572822218615168,0
0.5276389989519829,-0.3794354334423695,0.4611988225579245,2.279107561233795,0.513951238368152,0.5699315768602506,0.25037443368969114,1.9636930425168984,0.14394366344184267,-1.1378679910086051,-1.5556886834125325,0
0.5276389989519829,-0.3794354334423695,0.4611988225579245,2.279107561233795,0.513951238368152,0.5699315768602506,0.25037443368969114,1.9636930425168984,0.14394366344184267,-1.1378679910086051,-1.5556886834125325,0
-0.18344507695203105,-0.4786572776537213,0.4611988225579245,-0.7673043831644025,5.778136026170761,1.6284188120629457,0.46217040551757876,-0.10946843676874275,-0.5183729768006685,-1.1378679910086051,-0.9055437894820552,0
-0.18344507695203105,-0.3794354334423695,0.4611988225579245,-0.6884328765133165,5.823911546064696,1.6284188120629457,0.4386375197589246,-0.10946843676874275,-0.5846046408249183,-1.3131310429421303,-0.9055437894820552,0
0.17209696099997587,0.3151174760370941,-0.6131152007657733,0.1988715733114013,1.063257477095381,-0.4297508119422947,0.5092361770348871,0.4589790656160058,-0.3859096487521663,-0.26155273134097673,-0.5804713425168164,0
-0.30195908960270074,-0.3794354334423695,-0.5304756605101041,-0.9842010264548893,0.513951238368152,-0.13572657994154608,0.3209730909656537,-0.20978270189549367,0.21017532746609527,0.6147625283266517,-0.8242756777407458,0
-0.18344507695203105,-0.4786572776537213,-0.6131152007657733,-0.9842010264548893,0.651277798049959,-0.13572657994154608,0.368038862482962,-0.20978270189549367,0.34263865551459755,0.6147625283266517,-0.8242756777407458,0
0.6461530116026525,-0.9747664987104812,-0.19991749948742807,-0.9842010264548893,0.5597267582620877,0.15829765205920254,0.6739663773454664,-0.31009696702220746,-0.18721465667941148,0.351867950426363,-0.41793511903419783,0
-0.7760151402053762,1.7042232949960214,-0.6131152007657733,-0.3926647265717439,0.7886043577317664,1.6284188120629457,1.5917489219329795,-0.009154171642028967,0.5413336475873495,0.2642364244596001,-0.5804713425168164,0
-0.7760151402053762,1.8034451392073734,-0.6957547410214424,-0.3926647265717439,0.9259309174135737,1.5696139656627959,1.6152818076916338,-0.042592260017600234,0.40887031953884717,0.2642364244596001,-0.5804713425168164,0
0.17209696099997587,0.3151174760370941,-0.6131152007657733,0.1988715733114013,1.063257477095381,-0.4297508119422947,0.5092361770348871,0.4589790656160058,-0.3859096487521663,-0.26155273134097673,-0.5804713425168164,0
0.05358294834930726,-0.8755446544991291,0.13064066153524798,-0.2743574665951149,0.9717064373075095,-0.1945314263416958,0.27390731944834534,0.3252267121137208,1.137418623805608,-0.08628967940745144,-0.5804713425168164,0
0.40912498630131416,-0.8755446544991291,-0.19991749948742807,-0.944765273129346,0.7428288378378306,-0.2533362727418455,0.8151636918973916,-0.7782302042802423,1.0711869597813584,-0.4368157832745025,0.9636227805680648,0
-0.30195908960270074,-0.2802135892310175,-0.3651965799987663,-1.0433546564432035,1.0174819572014453,0.21710249845935226,-0.3379477102766634,-0.8785444694069932,1.0049552957571057,0.7900255802601764,0.3947459983788982,0
-0.7760151402053762,-1.1732101871331848,-0.034638418976089824,-1.0433546564432035,0.513951238368152,-0.8413847367433428,-1.3263289121401391,-1.0122968229092781,0.8724919677086036,-0.26155273134097673,0.31347788663758885,0
-0.538987114904038,-0.9747664987104812,0.13064066153524798,-1.0630725331059752,-0.035355000359077036,0.21710249845935226,-0.7144738824151303,-0.978858734533707,0.806260303684354,-1.225499516975368,0.31347788663758885,0
-0.06493106430136242,-0.776322810287777,2.1139896276713053,-1.0827904097687466,4.633748028822367,0.15829765205920254,-0.14968462420742998,-0.34353505539777873,-0.9157629609461754,-0.9626049390750794,-1.1493481247059845,0
0.05358294834930726,-0.2802135892310175,0.13064066153524798,-1.0039189031176607,-0.3100081197226914,-0.370945965542145,1.2387556355531668,-1.0791729996604207,-0.3859096487521663,0.2642364244596001,0.3947459983788982,0
0.40912498630131416,-0.6771009660764253,0.048001121279579305,1.086176023136119,-0.1269060401469486,0.09949280565905282,1.7564791222435587,0.726483772620613,-0.6508363048491708,0.08897337252607433,-0.7430075659994365,0
-1.0130431655067145,-0.8755446544991291,-0.6131152007657733,1.1847654064499766,0.1019715593227303,0.8639558088609992,0.20330866217238278,1.0608646563763628,0.7400286396601014,-1.1378679910086051,-1.3118843481886031,0
-0.30195908960270074,1.0096703855165579,-1.522150143578133,-0.353228973246201,-0.08113052025301282,-0.6061653511427438,-1.420460455174756,-0.31009696702220746,-0.5183729768006685,-0.9626049390750794,-0.2553988955515792,0
0.6461530116026525,-0.776322810287777,0.2132802017909171,-1.023636779780432,-0.3557836396166272,0.5111267304601008,-0.6438752251391678,-0.47728740890006377,1.137418623805608,-1.3131310429421303,-0.49920323077550716,0
-0.06493106430136242,-0.5778791218650733,-0.7783942812771115,-0.29407534325788637,2.1160944346559027,-0.31214111914199527,-0.3614805960353176,0.35866480048929206,-1.0482262889946776,-0.26155273134097673,-1.5556886834125325,0
-1.0130431655067145,-0.8755446544991291,-0.6131152007657733,1.1847654064499766,0.1019715593227303,0.8639558088609992,0.20330866217238278,1.0608646563763628,0.7400286396601014,-1.1378679910086051,-1.3118843481886031,0
0.17209696099997587,1.9026669834187249,-2.1832664656234853,-1.0433546564432035,-0.4931101992984342,-1.0766041223439415,0.2974402052069995,-1.0122968229092781,-1.1144579530189271,-1.3131310429421303,-0.011594560327649826,0
-0.30195908960270074,1.0096703855165579,-1.522150143578133,-0.353228973246201,-0.08113052025301282,-0.6061653511427438,-1.420460455174756,-0.31009696702220746,-0.5183729768006685,-0.9626049390750794,-0.2553988955515792,0
0.40912498630131416,-0.3794354334423695,-0.5304756605101041,-0.9842010264548893,-0.3557836396166272,-0.2533362727418455,-0.3850134817939718,-0.4438493205244925,-0.2534463207036641,-0.26155273134097673,-0.17413078381026845,0
-0.7760151402053762,0.7120048528825017,-2.5138246266461617,-1.023636779780432,0.8343798776257021,-0.370945965542145,-0.43207925331128016,-0.20978270189549367,0.21017532746609527,0.4394994763931259,-1.1493481247059845,0
-0.538987114904038,-0.18099174501966547,-0.7783942812771115,0.0016928066836862405,-0.26423259982875563,-0.4885556583424444,-0.3379477102766634,-1.2463634415383142,0.21017532746609527,0.0013418465593114488,1.6950357862398515,0
-0.18344507695203105,-0.2802135892310175,-1.687429224089471,-1.023636779780432,-0.21845707993481983,2.6869060472656408,0.8386965776560457,-0.6779159391535284,-0.3196779847279137,-0.6120788352080283,-0.5804713425168164,0
-0.18344507695203105,-0.4786572776537213,-0.19991749948742807,-0.8461758898154885,0.01042051953485874,-0.31214111914199527,-0.9968685115189806,-0.47728740890006377,0.9387236317328562,1.3158147360607537,0.1509416631549688,1
0.6461530116026525,-0.3794354334423695,-0.3651965799987663,0.7312542432062318,0.19352259911060185,-0.8413847367433428,-0.7850725396910929,0.726483772620613,-0.3859096487521663,-1.225499516975368,-0.8242756777407458,0
-0.7760151402053762,-0.08176990080831344,0.7917569835806005,0.2777430799624872,0.46817571847421624,0.7463461160606998,2.4859985807618386,0.5258552423671855,-0.5846046408249183,0.17660489849283723,-1.230616236447294,0
-0.06493106430136242,0.2158956318257421,-0.8610338215327804,-0.353228973246201,0.6970533179438948,0.8933582320610741,2.3565677090892403,0.592731419118328,0.8724919677086036,0.9652886321937023,-0.8242756777407458,0
-1.0130431655067145,-0.08176990080831344,-0.44783612025443503,-0.31379321992065795,0.7886043577317664,-0.2533362727418455,1.4740844931397086,0.7933599493717556,3.323063536605894,1.929235417828093,-0.41793511903419783,0
2.06832116341068,-0.4786572776537213,1.0396756043476079,-1.0630725331059752,0.37662467868634464,-1.5470428935451395,-1.561657769726681,0.024283916733542295,-1.5780796011886837,0.0013418465593114488,-1.1493481247059845,0
-0.18344507695203105,-0.4786572776537213,-0.19991749948742807,-0.8461758898154885,0.01042051953485874,-0.31214111914199527,-0.9968685115189806,-0.47728740890006377,0.9387236317328562,1.3158147360607537,0.1509416631549688,1
0.6461530116026525,-0.3794354334423695,-0.3651965799987663,0.7312542432062318,0.19352259911060185,-0.8413847367433428,-0.7850725396910929,0.726483772620613,-0.3859096487521663,-1.225499516975368,-0.8242756777407458,0
0.2906109736506445,-0.9747664987104812,0.2132802017909171,-0.9842010264548893,-0.1269060401469486,-0.2533362727418455,-1.2086644833468683,-1.4135538834161705,0.47510198356309685,-1.0502364650418423,1.7763038979811607,0
0.17209696099997587,0.41433932024844616,0.048001121279579305,-1.0039189031176607,-0.17268156004088406,-0.9001895831434925,-1.6322564270026434,-0.9454206461581357,0.806260303684354,1.4034462620275168,1.2074271157919942,0
0.6461530116026525,-0.9747664987104812,-0.2825570397430972,0.4749218465902024,0.8343798776257021,-0.5473605047425941,-0.8321383112084013,0.6930456842450418,-1.6443112652129361,0.6147625283266517,-0.9868119012233645,0
-0.18344507695203105,2.597219892898189,-0.44783612025443503,-0.19548595994402881,0.651277798049959,-0.8413847367433428,-0.7850725396910929,0.2917886237381495,0.5413336475873495,-1.0502364650418423,-1.230616236447294,0
-0.06493106430136242,-0.5778791218650733,-0.19991749948742807,-0.9842010264548893,0.3308491587924089,-0.07692173354139635,-0.5732765678632052,-0.37697314377335,1.3361136158783629,2.45502457362867,0.06967355141365948,0
0.2906109736506445,-0.776322810287777,0.048001121279579305,1.894608966309751,0.19352259911060185,0.9227606552611489,0.6504334915868123,1.4955598052588635,0.14394366344184267,0.9652886321937023,-1.0680800129646753,0
0.2906109736506445,0.6127830086711502,-1.1089524422997876,-0.057460823304628414,0.7886043577317664,0.6875412696605501,0.6033677200695039,0.19147435861143572,-0.12098299265516183,-0.6120788352080283,-0.41793511903419783,0
0.5276389989519829,-0.5778791218650733,-0.2825570397430972,0.35661458661357315,0.05619603942879452,0.39351703765980145,1.6152818076916338,0.8602361261229352,0.9387236317328562,-0.26155273134097673,-0.8242756777407458,0
0.2906109736506445,1.5057796065733173,2.2792687081826433,1.0664581464733476,-0.035355000359077036,1.0991751944615982,0.3915717482416162,1.1277408331275054,-0.5183729768006685,-0.3491842573077396,-1.4744205716712233,0
0.2906109736506445,1.6050014507846693,2.3619082484383127,1.0664581464733476,-0.08113052025301282,0.9815655016612986,0.3209730909656537,1.1611789215031136,-0.45214131277641595,-0.26155273134097673,-1.4744205716712233,0
0.40912498630131416,1.1088922297279098,2.4445477886939817,0.9087151331711755,-0.08113052025301282,1.1579800408617478,0.4151046340002704,1.1277408331275054,-0.6508363048491708,-0.4368157832745025,-1.4744205716712233,0
-0.06493106430136242,-0.2802135892310175,-0.19991749948742807,1.36222629641492,0.19352259911060185,1.981247890463844,1.4976173788983629,1.0608646563763628,0.21017532746609527,-0.08628967940745144,-0.6617394542581272,0
0.2906109736506445,1.5057796065733173,2.2792687081826433,1.0664581464733476,-0.035355000359077036,1.0991751944615982,0.3915717482416162,1.1277408331275054,-0.5183729768006685,-0.3491842573077396,-1.4744205716712233,0
0.2906109736506445,1.6050014507846693,2.3619082484383127,1.0664581464733476,-0.08113052025301282,0.9815655016612986,0.3209730909656537,1.1611789215031136,-0.45214131277641595,-0.26155273134097673,-1.4744205716712233,0
0.40912498630131416,1.1088922297279098,2.4445477886939817,0.9087151331711755,-0.08113052025301282,1.1579800408617478,0.4151046340002704,1.1277408331275054,-0.6508363048491708,-0.4368157832745025,-1.4744205716712233,0
-0.894529152856046,-0.08176990080831344,0.7917569835806005,0.21858944997417273,0.14774707921666608,1.7460285048632451,2.4624656950031842,0.5592933307427568,-0.45214131277641595,-0.17392120537421432,-1.230616236447294,0
0.05358294834930726,-0.3794354334423695,-0.034638418976089824,-0.9250473964665745,-0.4931101992984342,0.6875412696605501,-0.05555308117281324,-1.346677706665028,0.47510198356309685,-0.7873418871415536,1.6950357862398515,0
0.05358294834930726,-0.6771009660764253,-0.034638418976089824,-0.9053295198038032,-0.5388857191923699,0.7463461160606998,-0.05555308117281324,-1.3801157950405993,0.40887031953884717,-0.6997103611747911,1.6950357862398515,0
